 
 
 # TIME       12900.0000000000     
  0.2454545455E+01  0.1742646379E-05  0.8142549841E-06
  0.2500000000E+01  0.1701246740E-05  0.7645379238E-06
  0.2545454545E+01  0.1564622205E-05  0.7531952411E-06
  0.2590909091E+01  0.1507484496E-05  0.7197879362E-06
  0.2636363636E+01  0.1449552375E-05  0.7002804896E-06
  0.2681818182E+01  0.1407625551E-05  0.6675602670E-06
  0.2727272727E+01  0.1310476353E-05  0.6430331024E-06
  0.2772727273E+01  0.1265133463E-05  0.6331673687E-06
  0.2818181818E+01  0.1232459670E-05  0.5968099835E-06
  0.2863636364E+01  0.1173973194E-05  0.5911528868E-06
  0.2909090909E+01  0.1106631960E-05  0.5509380531E-06
  0.2954545455E+01  0.1069108229E-05  0.5258085213E-06
  0.3000000000E+01  0.1041086346E-05  0.5092008907E-06
  0.3045454545E+01  0.9977312738E-06  0.4861938228E-06
  0.3090909091E+01  0.9540374750E-06  0.4734136018E-06
  0.3136363636E+01  0.9234253972E-06  0.4591059081E-06
  0.3181818182E+01  0.8837177027E-06  0.4457182338E-06
  0.3227272727E+01  0.8329180322E-06  0.4212380000E-06
  0.3272727273E+01  0.8145649365E-06  0.4110644547E-06
  0.3318181818E+01  0.7763867107E-06  0.3967332059E-06
  0.3363636364E+01  0.7447439775E-06  0.3773195965E-06
  0.3409090909E+01  0.7240317939E-06  0.3657142112E-06
  0.3454545455E+01  0.6859569372E-06  0.3505853438E-06
  0.3500000000E+01  0.6508542026E-06  0.3367778736E-06
  0.3545454545E+01  0.6220699997E-06  0.3241176012E-06
  0.3590909091E+01  0.6022461272E-06  0.3104854467E-06
  0.3636363636E+01  0.5790412630E-06  0.3034132781E-06
  0.3681818182E+01  0.5535729803E-06  0.2914441481E-06
  0.3727272727E+01  0.5359054196E-06  0.2786071019E-06
  0.3772727273E+01  0.5136847017E-06  0.2716161399E-06
  0.3818181818E+01  0.4900125844E-06  0.2632389629E-06
  0.3863636364E+01  0.4681896968E-06  0.2517638296E-06
  0.3909090909E+01  0.4563273258E-06  0.2416462851E-06
  0.3954545455E+01  0.4335606903E-06  0.2324032894E-06
  0.4000000000E+01  0.4255609838E-06  0.2242660195E-06
  0.4045454545E+01  0.4042873240E-06  0.2167159787E-06
  0.4090909091E+01  0.3878229027E-06  0.2062732479E-06
  0.4136363636E+01  0.3727958667E-06  0.2010285638E-06
  0.4181818182E+01  0.3556537043E-06  0.1915532517E-06
  0.4227272727E+01  0.3376667021E-06  0.1851937195E-06
  0.4272727273E+01  0.3283489502E-06  0.1775801604E-06
  0.4318181818E+01  0.3139037558E-06  0.1716405564E-06
  0.4363636364E+01  0.3035852275E-06  0.1633673084E-06
  0.4409090909E+01  0.2902861083E-06  0.1558138899E-06
  0.4454545455E+01  0.2789447342E-06  0.1505868940E-06
  0.4500000000E+01  0.2643529272E-06  0.1452810158E-06
  0.4545454545E+01  0.2540927702E-06  0.1403589974E-06
  0.4590909091E+01  0.2412484557E-06  0.1351457965E-06
  0.4636363636E+01  0.2298379929E-06  0.1303775172E-06
  0.4681818182E+01  0.2200063553E-06  0.1252747610E-06
  0.4727272727E+01  0.2089049439E-06  0.1202344731E-06
  0.4772727273E+01  0.2031766732E-06  0.1154648429E-06
  0.4818181818E+01  0.1926772019E-06  0.1098010594E-06
  0.4863636364E+01  0.1851449291E-06  0.1069022144E-06
  0.4909090909E+01  0.1775846675E-06  0.1034238981E-06
  0.4954545455E+01  0.1669629132E-06  0.9923660537E-07
  0.5000000000E+01  0.1585926863E-06  0.9391578103E-07
  0.5045454545E+01  0.1525784303E-06  0.9020490817E-07
  0.5090909091E+01  0.1440115739E-06  0.8691441573E-07
  0.5136363636E+01  0.1367592609E-06  0.8291949201E-07
  0.5181818182E+01  0.1297225398E-06  0.7901232694E-07
  0.5227272727E+01  0.1237525748E-06  0.7585215877E-07
  0.5272727273E+01  0.1176588912E-06  0.7286778053E-07
  0.5318181818E+01  0.1119756751E-06  0.6975000631E-07
  0.5363636364E+01  0.1070273553E-06  0.6597459389E-07
  0.5409090909E+01  0.1014536237E-06  0.6349729659E-07
  0.5454545455E+01  0.9647563918E-07  0.6127289146E-07
  0.5500000000E+01  0.9037325153E-07  0.5768048889E-07
  0.5545454545E+01  0.8673474861E-07  0.5524026612E-07
  0.5590909091E+01  0.8262461427E-07  0.5212827874E-07
  0.5636363636E+01  0.7799043542E-07  0.4961579718E-07
  0.5681818182E+01  0.7301930084E-07  0.4746366280E-07
  0.5727272727E+01  0.6889302635E-07  0.4521140250E-07
  0.5772727273E+01  0.6515659033E-07  0.4305313615E-07
  0.5818181818E+01  0.6175798374E-07  0.4073685198E-07
  0.5863636364E+01  0.5804960476E-07  0.3844881830E-07
  0.5909090909E+01  0.5535570421E-07  0.3656791239E-07
  0.5954545455E+01  0.5245277559E-07  0.3468602621E-07
  0.6000000000E+01  0.4966560627E-07  0.3288814180E-07
  0.6045454545E+01  0.4615479731E-07  0.3123372471E-07
  0.6090909091E+01  0.4389969760E-07  0.2915022688E-07
  0.6136363636E+01  0.4120986438E-07  0.2793507166E-07
  0.6181818182E+01  0.3881830927E-07  0.2631818592E-07
  0.6227272727E+01  0.3637698067E-07  0.2494531127E-07
  0.6272727273E+01  0.3437445945E-07  0.2372211155E-07
  0.6318181818E+01  0.3239883749E-07  0.2240904719E-07
  0.6363636364E+01  0.3028265852E-07  0.2101761662E-07
  0.6409090909E+01  0.2856013675E-07  0.1993982389E-07
  0.6454545455E+01  0.2640832687E-07  0.1868497506E-07
  0.6500000000E+01  0.2502929070E-07  0.1766370935E-07
  0.6545454545E+01  0.2334139430E-07  0.1687748328E-07
  0.6590909091E+01  0.2143691509E-07  0.1559860729E-07
  0.6636363636E+01  0.2015331041E-07  0.1463134722E-07
  0.6681818182E+01  0.1883587153E-07  0.1363053471E-07
  0.6727272727E+01  0.1762212091E-07  0.1290915893E-07
  0.6772727273E+01  0.1623097054E-07  0.1181937821E-07
  0.6818181818E+01  0.1508233928E-07  0.1118540843E-07
  0.6863636364E+01  0.1412500160E-07  0.1049549594E-07
  0.6909090909E+01  0.1317871513E-07  0.9781808930E-08
  0.6954545455E+01  0.1230844011E-07  0.9162211679E-08
  0.7000000000E+01  0.1145817294E-07  0.8554677978E-08
  0.7045454545E+01  0.1065105396E-07  0.7912731380E-08
  0.7090909091E+01  0.9836706267E-08  0.7399900610E-08
  0.7136363636E+01  0.9120173754E-08  0.6921779530E-08
  0.7181818182E+01  0.8361279583E-08  0.6383527949E-08
  0.7227272727E+01  0.7719741367E-08  0.5961302810E-08
  0.7272727273E+01  0.7159720006E-08  0.5538706096E-08
  0.7318181818E+01  0.6538497161E-08  0.5135868213E-08
  0.7363636364E+01  0.5941878476E-08  0.4699277158E-08
  0.7409090909E+01  0.5442027383E-08  0.4292811834E-08
  0.7454545455E+01  0.4996779537E-08  0.3955688681E-08
  0.7500000000E+01  0.4450757346E-08  0.3530063275E-08
  0.7545454545E+01  0.3872232330E-08  0.3127954303E-08
  0.7590909091E+01  0.3367819392E-08  0.2741977383E-08
  0.7636363636E+01  0.2755245746E-08  0.2275418685E-08
  0.7681818182E+01  0.2051727425E-08  0.1717907628E-08
 
 
 # TIME       12909.9999999999     
  0.0000000000E+00  0.5709211598E-04  0.1000000000E+01
  0.4545454545E-01  0.2967021206E-02  0.8979735147E-05
  0.9090909091E-01  0.1036361876E-02  0.1041735381E-04
  0.1363636364E+00  0.4471964684E-03  0.9056492846E-05
  0.1818181818E+00  0.2909786488E-03  0.7297311506E-05
  0.2272727273E+00  0.2890597576E-03  0.6957375340E-05
  0.2727272727E+00  0.2092549169E-03  0.7047642540E-05
  0.3181818182E+00  0.1829348819E-03  0.7290865249E-05
  0.3636363636E+00  0.1493733306E-03  0.6569780964E-05
  0.4090909091E+00  0.1058567769E-03  0.6122896310E-05
  0.4545454545E+00  0.8262663270E-04  0.5701271716E-05
  0.5000000000E+00  0.5936694247E-04  0.5321919320E-05
  0.5454545455E+00  0.5524973556E-04  0.5408609536E-05
  0.5909090909E+00  0.4449727769E-04  0.4915035758E-05
  0.6363636364E+00  0.3702872326E-04  0.4574536846E-05
  0.6818181818E+00  0.3007414865E-04  0.4394835707E-05
  0.7272727273E+00  0.2516224081E-04  0.4306462397E-05
  0.7727272727E+00  0.2172902034E-04  0.3956562670E-05
  0.8181818182E+00  0.1973372340E-04  0.3806921291E-05
  0.8636363636E+00  0.1762951895E-04  0.3705611600E-05
  0.9090909091E+00  0.1562358396E-04  0.3464530372E-05
  0.9545454545E+00  0.1446558616E-04  0.3239802658E-05
  0.1000000000E+01  0.1376369666E-04  0.3060551734E-05
  0.1045454545E+01  0.1169825252E-04  0.2907421791E-05
  0.1090909091E+01  0.1001195907E-04  0.2896823887E-05
  0.1136363636E+01  0.9858819506E-05  0.2825505660E-05
  0.1181818182E+01  0.9236858439E-05  0.2634701166E-05
  0.1227272727E+01  0.8076832732E-05  0.2536172954E-05
  0.1272727273E+01  0.7429340372E-05  0.2444219597E-05
  0.1318181818E+01  0.7050798784E-05  0.2416364975E-05
  0.1363636364E+01  0.6484629386E-05  0.2255552161E-05
  0.1409090909E+01  0.6093521226E-05  0.2157061113E-05
  0.1454545455E+01  0.5604945712E-05  0.2093952080E-05
  0.1500000000E+01  0.5291131135E-05  0.1938479471E-05
  0.1545454545E+01  0.5063170288E-05  0.1869371810E-05
  0.1590909091E+01  0.4741676718E-05  0.1793028075E-05
  0.1636363636E+01  0.4439080943E-05  0.1707621544E-05
  0.1681818182E+01  0.4229159442E-05  0.1623363940E-05
  0.1727272727E+01  0.3975890713E-05  0.1586449624E-05
  0.1772727273E+01  0.3777186926E-05  0.1465285417E-05
  0.1818181818E+01  0.3625703395E-05  0.1432281901E-05
  0.1863636364E+01  0.3282014916E-05  0.1348745333E-05
  0.1909090909E+01  0.3114293447E-05  0.1265396380E-05
  0.1954545455E+01  0.2987844629E-05  0.1211247213E-05
  0.2000000000E+01  0.2823153235E-05  0.1211010429E-05
  0.2045454545E+01  0.2616882051E-05  0.1153647987E-05
  0.2090909091E+01  0.2583700504E-05  0.1121218542E-05
  0.2136363636E+01  0.2379491254E-05  0.1057923385E-05
  0.2181818182E+01  0.2332943522E-05  0.1030384359E-05
  0.2227272727E+01  0.2202067151E-05  0.9830950899E-06
  0.2272727273E+01  0.2105768285E-05  0.9307974515E-06
  0.2318181818E+01  0.2019077807E-05  0.8955081516E-06
  0.2363636364E+01  0.1895291662E-05  0.8722427678E-06
  0.2409090909E+01  0.1848255624E-05  0.8329483716E-06
  0.2454545455E+01  0.1741779672E-05  0.8082680360E-06
  0.2500000000E+01  0.1669341941E-05  0.7899819033E-06
  0.2545454545E+01  0.1591129039E-05  0.7484376946E-06
  0.2590909091E+01  0.1513948763E-05  0.7009908103E-06
  0.2636363636E+01  0.1471210147E-05  0.6838011629E-06
  0.2681818182E+01  0.1393968732E-05  0.6711513524E-06
  0.2727272727E+01  0.1350263281E-05  0.6392820607E-06
  0.2772727273E+01  0.1293683149E-05  0.6129349917E-06
  0.2818181818E+01  0.1239315785E-05  0.6044933525E-06
  0.2863636364E+01  0.1209648698E-05  0.5826097027E-06
  0.2909090909E+01  0.1132494245E-05  0.5508361523E-06
  0.2954545455E+01  0.1066789566E-05  0.5216486956E-06
  0.3000000000E+01  0.1025441718E-05  0.5098675306E-06
  0.3045454545E+01  0.9870596583E-06  0.4923061207E-06
  0.3090909091E+01  0.9457019245E-06  0.4735935709E-06
  0.3136363636E+01  0.9288429697E-06  0.4479050188E-06
  0.3181818182E+01  0.8664994823E-06  0.4377630698E-06
  0.3227272727E+01  0.8443723199E-06  0.4383057391E-06
  0.3272727273E+01  0.8258722371E-06  0.4194674707E-06
  0.3318181818E+01  0.7819162421E-06  0.3983589875E-06
  0.3363636364E+01  0.7476669334E-06  0.3773684926E-06
  0.3409090909E+01  0.7129016439E-06  0.3661564140E-06
  0.3454545455E+01  0.6993666321E-06  0.3603449030E-06
  0.3500000000E+01  0.6698290594E-06  0.3375603204E-06
  0.3545454545E+01  0.6372475966E-06  0.3284381997E-06
  0.3590909091E+01  0.6162835944E-06  0.3148656414E-06
  0.3636363636E+01  0.6006369232E-06  0.3031241274E-06
  0.3681818182E+01  0.5780593449E-06  0.2891885412E-06
  0.3727272727E+01  0.5440102571E-06  0.2769799972E-06
  0.3772727273E+01  0.5261497323E-06  0.2677564198E-06
  0.3818181818E+01  0.5009943358E-06  0.2599093209E-06
  0.3863636364E+01  0.4787240594E-06  0.2475069414E-06
  0.3909090909E+01  0.4633653948E-06  0.2424138235E-06
  0.3954545455E+01  0.4422143913E-06  0.2320262353E-06
  0.4000000000E+01  0.4222382726E-06  0.2242613796E-06
  0.4045454545E+01  0.4089572715E-06  0.2139541671E-06
  0.4090909091E+01  0.3945041393E-06  0.2107090075E-06
  0.4136363636E+01  0.3757902389E-06  0.2017242465E-06
  0.4181818182E+01  0.3546185715E-06  0.1957817556E-06
  0.4227272727E+01  0.3476494643E-06  0.1856644035E-06
  0.4272727273E+01  0.3377530130E-06  0.1789624560E-06
  0.4318181818E+01  0.3208883068E-06  0.1737917343E-06
  0.4363636364E+01  0.3107580136E-06  0.1669625786E-06
  0.4409090909E+01  0.2967801047E-06  0.1612021111E-06
  0.4454545455E+01  0.2843040005E-06  0.1566298357E-06
  0.4500000000E+01  0.2718838212E-06  0.1526116260E-06
  0.4545454545E+01  0.2627084774E-06  0.1455640388E-06
  0.4590909091E+01  0.2516156077E-06  0.1405958949E-06
  0.4636363636E+01  0.2397385701E-06  0.1341844967E-06
  0.4681818182E+01  0.2285919018E-06  0.1277652962E-06
  0.4727272727E+01  0.2159212863E-06  0.1228834237E-06
  0.4772727273E+01  0.2093108183E-06  0.1181897005E-06
  0.4818181818E+01  0.2011083638E-06  0.1140266857E-06
  0.4863636364E+01  0.1913709911E-06  0.1106737834E-06
  0.4909090909E+01  0.1823472277E-06  0.1053810670E-06
  0.4954545455E+01  0.1753802897E-06  0.1006744608E-06
  0.5000000000E+01  0.1676606114E-06  0.9590137205E-07
  0.5045454545E+01  0.1599458368E-06  0.9271213514E-07
  0.5090909091E+01  0.1533005798E-06  0.8861697030E-07
  0.5136363636E+01  0.1450559920E-06  0.8513978211E-07
  0.5181818182E+01  0.1377503374E-06  0.8097516022E-07
  0.5227272727E+01  0.1318703836E-06  0.7780085677E-07
  0.5272727273E+01  0.1260946600E-06  0.7566917356E-07
  0.5318181818E+01  0.1193715562E-06  0.7251370454E-07
  0.5363636364E+01  0.1134919851E-06  0.7004803207E-07
  0.5409090909E+01  0.1094081427E-06  0.6752095712E-07
  0.5454545455E+01  0.1033588798E-06  0.6409697620E-07
  0.5500000000E+01  0.9886079717E-07  0.6074069209E-07
  0.5545454545E+01  0.9452942883E-07  0.5826672755E-07
  0.5590909091E+01  0.8851699097E-07  0.5574421937E-07
  0.5636363636E+01  0.8440605967E-07  0.5290148347E-07
  0.5681818182E+01  0.7963975868E-07  0.5060777625E-07
  0.5727272727E+01  0.7616051506E-07  0.4802904737E-07
  0.5772727273E+01  0.7163312455E-07  0.4592682852E-07
  0.5818181818E+01  0.6801864598E-07  0.4390751357E-07
  0.5863636364E+01  0.6340260875E-07  0.4178551790E-07
  0.5909090909E+01  0.6140078868E-07  0.3981329864E-07
  0.5954545455E+01  0.5856697767E-07  0.3835459097E-07
  0.6000000000E+01  0.5490308804E-07  0.3645099880E-07
  0.6045454545E+01  0.5192835625E-07  0.3442150517E-07
  0.6090909091E+01  0.4932529406E-07  0.3286355037E-07
  0.6136363636E+01  0.4664962124E-07  0.3082587256E-07
  0.6181818182E+01  0.4374561851E-07  0.2898570867E-07
  0.6227272727E+01  0.4137857234E-07  0.2804101512E-07
  0.6272727273E+01  0.3864760792E-07  0.2625265133E-07
  0.6318181818E+01  0.3670586622E-07  0.2493801111E-07
  0.6363636364E+01  0.3448133617E-07  0.2356780853E-07
  0.6409090909E+01  0.3239587943E-07  0.2229179945E-07
  0.6454545455E+01  0.3022852570E-07  0.2113568613E-07
  0.6500000000E+01  0.2851508799E-07  0.2010601473E-07
  0.6545454545E+01  0.2688083998E-07  0.1889498419E-07
  0.6590909091E+01  0.2530843556E-07  0.1773405244E-07
  0.6636363636E+01  0.2387903478E-07  0.1675198907E-07
  0.6681818182E+01  0.2233030615E-07  0.1577693592E-07
  0.6727272727E+01  0.2080890982E-07  0.1487121633E-07
  0.6772727273E+01  0.1977224569E-07  0.1402551201E-07
  0.6818181818E+01  0.1841180224E-07  0.1307114457E-07
  0.6863636364E+01  0.1731369750E-07  0.1236638118E-07
  0.6909090909E+01  0.1622556102E-07  0.1165098876E-07
  0.6954545455E+01  0.1512847116E-07  0.1103225433E-07
  0.7000000000E+01  0.1412839546E-07  0.1041137532E-07
  0.7045454545E+01  0.1326466530E-07  0.9733175449E-08
  0.7090909091E+01  0.1244655577E-07  0.9214520999E-08
  0.7136363636E+01  0.1164342567E-07  0.8602966083E-08
  0.7181818182E+01  0.1095782181E-07  0.8095112940E-08
  0.7227272727E+01  0.1024694866E-07  0.7687773475E-08
  0.7272727273E+01  0.9607828073E-08  0.7312287907E-08
  0.7318181818E+01  0.8928491140E-08  0.6899547082E-08
  0.7363636364E+01  0.8370643626E-08  0.6476348122E-08
  0.7409090909E+01  0.7844928653E-08  0.6107825311E-08
  0.7454545455E+01  0.7356840000E-08  0.5813625889E-08
  0.7500000000E+01  0.6817656383E-08  0.5450827319E-08
  0.7545454545E+01  0.6322566294E-08  0.5035599848E-08
  0.7590909091E+01  0.5621796919E-08  0.4566213926E-08
  0.7636363636E+01  0.4851933461E-08  0.3959711257E-08
  0.7681818182E+01  0.3749073601E-08  0.3084278022E-08
 
 
 # TIME       12919.9999999997     
  0.0000000000E+00  0.7414914243E-04  0.1000000000E+01
  0.4545454545E-01  0.2975328718E-02  0.1010074757E-04
  0.9090909091E-01  0.1050407813E-02  0.9950606569E-05
  0.1363636364E+00  0.4311661179E-03  0.8492486630E-05
  0.1818181818E+00  0.2808510965E-03  0.7309709645E-05
  0.2272727273E+00  0.2954154606E-03  0.7001632480E-05
  0.2727272727E+00  0.1983149319E-03  0.6969023387E-05
  0.3181818182E+00  0.1777936761E-03  0.7277801635E-05
  0.3636363636E+00  0.1447276632E-03  0.6528142695E-05
  0.4090909091E+00  0.1084277493E-03  0.6008920452E-05
  0.4545454545E+00  0.8300685529E-04  0.5771795445E-05
  0.5000000000E+00  0.5656338979E-04  0.5333836323E-05
  0.5454545455E+00  0.5555330963E-04  0.5147005840E-05
  0.5909090909E+00  0.4529740209E-04  0.5241634149E-05
  0.6363636364E+00  0.3719177897E-04  0.4569730778E-05
  0.6818181818E+00  0.3009006175E-04  0.4431165366E-05
  0.7272727273E+00  0.2480082748E-04  0.4227602676E-05
  0.7727272727E+00  0.2107179452E-04  0.3789891427E-05
  0.8181818182E+00  0.1987503092E-04  0.3914936594E-05
  0.8636363636E+00  0.1839852436E-04  0.3866084720E-05
  0.9090909091E+00  0.1636786840E-04  0.3461912533E-05
  0.9545454545E+00  0.1414027124E-04  0.3270527044E-05
  0.1000000000E+01  0.1359991754E-04  0.2955846867E-05
  0.1045454545E+01  0.1165009454E-04  0.2908075847E-05
  0.1090909091E+01  0.9857630495E-05  0.2723205702E-05
  0.1136363636E+01  0.9523719445E-05  0.2729936546E-05
  0.1181818182E+01  0.8999166849E-05  0.2611692398E-05
  0.1227272727E+01  0.8253715821E-05  0.2448252107E-05
  0.1272727273E+01  0.7722934253E-05  0.2432809188E-05
  0.1318181818E+01  0.6904651266E-05  0.2329134572E-05
  0.1363636364E+01  0.6380541381E-05  0.2223979673E-05
  0.1409090909E+01  0.6036492853E-05  0.2169151081E-05
  0.1454545455E+01  0.5749803817E-05  0.2022939739E-05
  0.1500000000E+01  0.5215737759E-05  0.1987748841E-05
  0.1545454545E+01  0.4961356768E-05  0.1865019675E-05
  0.1590909091E+01  0.4655418165E-05  0.1775821814E-05
  0.1636363636E+01  0.4473368154E-05  0.1680850837E-05
  0.1681818182E+01  0.4247090893E-05  0.1629019469E-05
  0.1727272727E+01  0.3988945670E-05  0.1561566738E-05
  0.1772727273E+01  0.3854213720E-05  0.1456013611E-05
  0.1818181818E+01  0.3607198331E-05  0.1435861679E-05
  0.1863636364E+01  0.3259670268E-05  0.1390183405E-05
  0.1909090909E+01  0.3108478443E-05  0.1275855970E-05
  0.1954545455E+01  0.2940729791E-05  0.1283525239E-05
  0.2000000000E+01  0.2846381818E-05  0.1226073815E-05
  0.2045454545E+01  0.2700822924E-05  0.1153071867E-05
  0.2090909091E+01  0.2594399705E-05  0.1134441306E-05
  0.2136363636E+01  0.2392198061E-05  0.1096540297E-05
  0.2181818182E+01  0.2296985513E-05  0.1039963853E-05
  0.2227272727E+01  0.2174524057E-05  0.1000570672E-05
  0.2272727273E+01  0.2062701866E-05  0.9578590138E-06
  0.2318181818E+01  0.1985754996E-05  0.9095636100E-06
  0.2363636364E+01  0.1911409806E-05  0.8895125980E-06
  0.2409090909E+01  0.1810746791E-05  0.8090420542E-06
  0.2454545455E+01  0.1758831194E-05  0.7851620264E-06
  0.2500000000E+01  0.1687825379E-05  0.7792611654E-06
  0.2545454545E+01  0.1574786244E-05  0.7674259442E-06
  0.2590909091E+01  0.1532803457E-05  0.7312747282E-06
  0.2636363636E+01  0.1494440453E-05  0.6948457895E-06
  0.2681818182E+01  0.1410515051E-05  0.6767353604E-06
  0.2727272727E+01  0.1355743698E-05  0.6396627091E-06
  0.2772727273E+01  0.1310310165E-05  0.6163364792E-06
  0.2818181818E+01  0.1230230894E-05  0.5929823596E-06
  0.2863636364E+01  0.1184905853E-05  0.5774410146E-06
  0.2909090909E+01  0.1122472628E-05  0.5486397122E-06
  0.2954545455E+01  0.1078270887E-05  0.5262541049E-06
  0.3000000000E+01  0.1054124841E-05  0.5141693276E-06
  0.3045454545E+01  0.9935506730E-06  0.4953253330E-06
  0.3090909091E+01  0.9592335314E-06  0.4829326783E-06
  0.3136363636E+01  0.9275872676E-06  0.4565767438E-06
  0.3181818182E+01  0.8863678458E-06  0.4500026364E-06
  0.3227272727E+01  0.8373402848E-06  0.4300558524E-06
  0.3272727273E+01  0.8175716673E-06  0.4146607584E-06
  0.3318181818E+01  0.7830506887E-06  0.3927778662E-06
  0.3363636364E+01  0.7358837522E-06  0.3865847957E-06
  0.3409090909E+01  0.7223829505E-06  0.3662718495E-06
  0.3454545455E+01  0.7006019338E-06  0.3557028166E-06
  0.3500000000E+01  0.6553883074E-06  0.3390261701E-06
  0.3545454545E+01  0.6466287191E-06  0.3289663799E-06
  0.3590909091E+01  0.6092988368E-06  0.3213455410E-06
  0.3636363636E+01  0.5866245837E-06  0.3032076138E-06
  0.3681818182E+01  0.5649241535E-06  0.2935300524E-06
  0.3727272727E+01  0.5558568842E-06  0.2813250742E-06
  0.3772727273E+01  0.5286942025E-06  0.2716922435E-06
  0.3818181818E+01  0.5134861570E-06  0.2645663440E-06
  0.3863636364E+01  0.4895431635E-06  0.2555160609E-06
  0.3909090909E+01  0.4757725677E-06  0.2450161522E-06
  0.3954545455E+01  0.4490193732E-06  0.2355234288E-06
  0.4000000000E+01  0.4350381163E-06  0.2283786387E-06
  0.4045454545E+01  0.4197858859E-06  0.2210833719E-06
  0.4090909091E+01  0.4034571674E-06  0.2148356528E-06
  0.4136363636E+01  0.3833591043E-06  0.2061087376E-06
  0.4181818182E+01  0.3713153564E-06  0.1958233685E-06
  0.4227272727E+01  0.3545482819E-06  0.1887014592E-06
  0.4272727273E+01  0.3417545175E-06  0.1851360567E-06
  0.4318181818E+01  0.3275524460E-06  0.1755624546E-06
  0.4363636364E+01  0.3169819406E-06  0.1689777538E-06
  0.4409090909E+01  0.2999913534E-06  0.1634283582E-06
  0.4454545455E+01  0.2914982292E-06  0.1576256027E-06
  0.4500000000E+01  0.2771802483E-06  0.1521686403E-06
  0.4545454545E+01  0.2689947911E-06  0.1462791718E-06
  0.4590909091E+01  0.2537455174E-06  0.1406033384E-06
  0.4636363636E+01  0.2440652501E-06  0.1358174324E-06
  0.4681818182E+01  0.2332297378E-06  0.1302439869E-06
  0.4727272727E+01  0.2219978238E-06  0.1262019549E-06
  0.4772727273E+01  0.2142933643E-06  0.1197598497E-06
  0.4818181818E+01  0.2019300688E-06  0.1147354886E-06
  0.4863636364E+01  0.1960185515E-06  0.1103253917E-06
  0.4909090909E+01  0.1868270065E-06  0.1057076711E-06
